POI_ID,Name,City,Type,Category,Latitude,Longitude,Cost_LKR,Time_Mins,Interest_Beach,Interest_Nature,Interest_History,Interest_Religious
1037,Nilaa Rice & Curry,Trincomalee,Restaurant,Local,8.6035,81.2185,1000,45,0,0,0,0.0
1038,Rice 'n' Curry Restaurant,Trincomalee,Restaurant,Local,8.604,81.218,1200,45,0,0,0,0.0
1039,Be Cool Juice Bar,Trincomalee,Restaurant,Cafe,8.6045,81.217,800,30,0,0,0,0.0
1040,Cafe Green Trinco,Trincomalee,Restaurant,Cafe,8.577,81.2285,1500,60,0,0,0,0.0
1041,Whale Watching Trincomalee,Trincomalee,Activity,Fun-time,8.575,81.2325,10000,240,1,1,0,0.0
1042,Pigeon Island Snorkeling,Trincomalee,Activity,Fun-time,8.7214,81.199,8000,180,1,1,0,0.0
1043,Trinco Scuba Diving Centre,Trincomalee,Activity,Fun-time,8.6055,81.218,12000,180,1,1,0,0.0
1044,Trincomalee Fish Market,Trincomalee,Activity,Shopping,8.5715,81.2305,0,45,1,0,0,0.0
1045,Batik Shopping Trinco,Trincomalee,Activity,Shopping,8.574,81.226,0,60,0,0,0,0.0
1046,Deep Sea Fishing Trincomalee,Trincomalee,Activity,Leisure,8.573,81.232,15000,240,1,1,0,0.0
1047,Sunset Cruise Trincomalee,Trincomalee,Activity,Leisure,8.5615,81.2255,6000,120,1,1,0,0.0
1048,Nilaveli Water Sports,Trincomalee,Activity,Fun-time,8.686,81.1915,5000,120,1,1,0,0.0
1049,Trincomalee Tuk Tuk Tour,Trincomalee,Activity,Leisure,8.5755,81.2285,3500,180,0,0,1,0.0
1050,Uppuveli Yoga Class,Trincomalee,Activity,Workshops,8.607,81.216,2000,90,1,0,0,0.0
1051,Pasikudah Beach,Pasikudah,Landmark,Beach,7.927,81.5625,0,120,1,1,0,0.0
1052,Kalkudah Beach,Pasikudah,Landmark,Beach,7.915,81.56,0,120,1,1,0,0.0
1053,Coconut Cultural Park Pasikudah,Pasikudah,Landmark,Park,7.93,81.558,500,60,0,1,0,0.0
1054,Valaichchenai Fishery Harbour,Pasikudah,Landmark,Market,7.925,81.54,0,45,1,0,1,0.0
1055,Sri Munneswaram Kovil Pasikudah,Pasikudah,Landmark,Temple,7.931,81.555,0,30,0,0,0,1.0
1056,Elephant Rock Viewpoint Pasikudah,Pasikudah,Landmark,Viewpoint,7.935,81.566,0,45,1,1,0,0.0
1057,Pasikudah Reef,Pasikudah,Landmark,Nature,7.928,81.568,0,90,1,1,0,0.0
1058,Vandalous Point,Pasikudah,Landmark,Viewpoint,7.938,81.57,0,30,1,1,0,0.0
1059,Valachchenai Railway Station,Pasikudah,Landmark,Historic,7.921,81.535,0,15,0,0,1,0.0
1060,Kalkudah Railway Station,Pasikudah,Landmark,Historic,7.91,81.545,0,15,0,0,1,0.0
1061,Kalkudah Lagoon,Pasikudah,Landmark,Nature,7.905,81.55,0,60,0,1,0,0.0
1062,Sri Muthumariamman Temple Valachchenai,Pasikudah,Landmark,Temple,7.92,81.538,0,45,0,0,0,1.0
1063,Kayankerni Bridge,Pasikudah,Landmark,Monument,8.01,81.51,0,20,0,0,1,0.0
1064,Kayankerni Reef,Pasikudah,Landmark,Nature,8.012,81.52,0,90,1,1,0,0.0
1065,Oddamavadi Bridge,Pasikudah,Landmark,Monument,7.923,81.52,0,30,0,0,1,0.0
1066,Pasikudah Bay Viewpoint,Pasikudah,Landmark,Viewpoint,7.9255,81.561,0,30,1,1,0,0.0
1067,Sri Valampuri Vinayagar Temple,Pasikudah,Landmark,Temple,7.926,81.55,0,30,0,0,0,1.0
1068,St. Nicholas Church Valachchenai,Pasikudah,Landmark,Church,7.922,81.536,0,30,0,0,0,1.0
1069,Valachchenai Mosque,Pasikudah,Landmark,Mosque,7.924,81.537,0,30,0,0,0,1.0
1070,Nasivanthivu Island,Pasikudah,Landmark,Nature,7.95,81.54,1000,120,1,1,0,0.0
1071,Pethalai Beach,Pasikudah,Landmark,Beach,7.94,81.56,0,90,1,1,0,0.0
1072,Vakaneri Tank,Pasikudah,Landmark,Lake,7.96,81.45,0,60,0,1,0,0.0
1073,Valachchenai Paper Mill Monument,Pasikudah,Landmark,Historic,7.928,81.525,0,45,0,0,1,0.0
1074,Kalkudah Bay,Pasikudah,Landmark,Beach,7.912,81.565,0,90,1,1,0,0.0
1075,Pasikudah Public Park,Pasikudah,Landmark,Park,7.929,81.559,0,45,0,1,0,0.0
1076,Rupsy's Seafood Restaurant,Pasikudah,Restaurant,Seafood,7.9265,81.5615,3000,90,1,0,0,0.0
1077,Captain Seafood Pasikudah,Pasikudah,Restaurant,Seafood,7.9285,81.56,3500,90,1,0,0,0.0
1078,The Vandalous Bay Restaurant,Pasikudah,Restaurant,Fine Dining,7.93,81.563,5000,120,1,0,0,0.0
1079,Machan Pasikudah,Pasikudah,Restaurant,Local,7.929,81.557,2000,60,0,0,0,0.0
1080,Roys Inn Restaurant,Pasikudah,Restaurant,Local,7.925,81.555,1500,60,0,0,0,0.0
1081,Sunrise Cafe Pasikudah,Pasikudah,Restaurant,Cafe,7.927,81.562,1200,45,1,0,0,0.0
1082,Ocean Reef Restaurant,Pasikudah,Restaurant,Seafood,7.928,81.564,4000,90,1,0,0,0.0
1083,Passi Villa Restaurant,Pasikudah,Restaurant,Local,7.924,81.558,1800,60,0,0,0,0.0
1084,Ninnu Restaurant,Pasikudah,Restaurant,Cafe,7.926,81.559,1500,60,0,0,0,0.0
1085,East Coast Restaurant,Pasikudah,Restaurant,Local,7.92,81.545,1000,45,0,0,0,0.0
1086,Amaya Beach Main Restaurant,Pasikudah,Restaurant,Fine Dining,7.9295,81.5625,6500,120,1,0,0,0.0
1087,Uga Bay Dining,Pasikudah,Restaurant,Fine Dining,7.9275,81.5635,8000,120,1,0,0,0.0
1088,Maalu Maalu Karadiya Restaurant,Pasikudah,Restaurant,Seafood,7.9285,81.563,6000,120,1,0,0,0.0
1089,Kalkudah Rotti Hut,Pasikudah,Restaurant,Local,7.915,81.555,800,30,0,0,0,0.0
1090,Sandy Beach Restaurant,Pasikudah,Restaurant,Seafood,7.918,81.561,2500,90,1,0,0,0.0
1091,Pasikudah Water Sports Centre,Pasikudah,Activity,Fun-time,7.928,81.562,5000,120,1,1,0,0.0
1092,Scuba Diving Kayankerni,Pasikudah,Activity,Fun-time,8.012,81.52,12000,180,1,1,0,0.0
1093,Snorkeling at Pasikudah Reef,Pasikudah,Activity,Leisure,7.9285,81.565,3000,90,1,1,0,0.0
1094,Deep Sea Fishing Pasikudah,Pasikudah,Activity,Leisure,7.925,81.565,15000,240,1,1,0,0.0
1095,Valachchenai Fish Market Walk,Pasikudah,Activity,Shopping,7.925,81.54,0,60,1,0,0,0.0
1096,Spa Ceylon Pasikudah,Pasikudah,Activity,Leisure,7.929,81.561,6000,120,0,0,0,0.0
1097,Kalkudah Lagoon Boat Safari,Pasikudah,Activity,Leisure,7.905,81.55,3500,120,0,1,0,0.0
1098,Traditional Cooking Class Pasikudah,Pasikudah,Activity,Workshops,7.926,81.558,4000,150,0,0,0,0.0
1099,Jet Skiing Pasikudah Bay,Pasikudah,Activity,Fun-time,7.9275,81.5625,4500,30,1,1,0,0.0
1100,Local Handicraft Shop Valachchenai,Pasikudah,Activity,Shopping,7.921,81.538,0,60,0,0,0,0.0
1101,Arugam Bay Beach,Arugam Bay,Landmark,Beach,6.8436,81.8276,0,120,1,1,0,0.0
1102,Main Surf Point,Arugam Bay,Landmark,Viewpoint,6.8361,81.8327,0,60,1,1,0,0.0
1103,Elephant Rock,Arugam Bay,Landmark,Viewpoint,6.8041,81.8262,0,90,1,1,0,0.0
1104,Peanut Farm Beach,Arugam Bay,Landmark,Beach,6.8152,81.8245,0,120,1,1,0,0.0
1105,Whiskey Point,Arugam Bay,Landmark,Beach,6.9022,81.8541,0,120,1,1,0,0.0
1106,Pottuvil Point,Arugam Bay,Landmark,Beach,6.8901,81.845,0,90,1,1,0,0.0
1107,Panama Beach,Arugam Bay,Landmark,Beach,6.7554,81.8112,0,120,1,1,0,0.0
1108,Kumana National Park,Arugam Bay,Landmark,Park,6.5167,81.65,8000,240,0,1,0,0.0
1109,Muhudu Maha Viharaya,Arugam Bay,Landmark,Temple,6.877,81.8381,0,45,1,0,1,1.0
1110,Magul Maha Viharaya,Arugam Bay,Landmark,Temple,6.8402,81.7455,500,60,0,0,1,1.0
1111,Kudumbigala Sanctuary,Arugam Bay,Landmark,Temple,6.645,81.761,0,90,0,1,1,1.0
1112,Lahugala Kitulana National Park,Arugam Bay,Landmark,Park,6.8751,81.7202,4000,180,0,1,0,0.0
1113,Okanda Murugan Kovil,Arugam Bay,Landmark,Temple,6.619,81.8194,0,45,1,0,1,1.0
1114,Crocodile Rock,Arugam Bay,Landmark,Viewpoint,6.8191,81.8302,0,60,1,1,0,0.0
1115,Pasarchena Beach,Arugam Bay,Landmark,Beach,6.8621,81.8335,0,90,1,1,0,0.0
1116,Arugam Bay Lagoon,Arugam Bay,Landmark,Nature,6.8295,81.821,0,60,0,1,0,0.0
1117,Pottuvil Lagoon,Arugam Bay,Landmark,Nature,6.8833,81.8155,0,90,0,1,0,0.0
1118,Urani Lagoon,Arugam Bay,Landmark,Nature,6.915,81.848,0,90,0,1,0,0.0
1119,Sangamankanda Lighthouse,Arugam Bay,Landmark,Monument,7.0264,81.8795,0,45,1,1,1,0.0
1120,Radella Tank,Arugam Bay,Landmark,Lake,6.845,81.79,0,60,0,1,0,0.0
1121,Panama Wewa,Arugam Bay,Landmark,Lake,6.762,81.795,0,60,0,1,0,0.0
1122,Shasthrawela Maninaga Pabbatha Viharaya,Arugam Bay,Landmark,Temple,6.778,81.8055,0,45,0,1,1,1.0
1123,Semanikulam Lake,Arugam Bay,Landmark,Lake,6.86,81.8,0,45,0,1,0,0.0
1124,Arugam Bay Bridge,Arugam Bay,Landmark,Monument,6.852,81.8285,0,30,1,1,0,0.0
1125,Sengamuwa Wewa,Arugam Bay,Landmark,Lake,6.92,81.83,0,60,0,1,0,0.0
1126,Hideaway Blue,Arugam Bay,Restaurant,Cafe,6.844,81.827,2500,60,0,0,0,0.0
1127,The Spice Trail,Arugam Bay,Restaurant,Fine Dining,6.8415,81.8268,4500,90,0,0,0,0.0
1128,Siam View Hotel Restaurant,Arugam Bay,Restaurant,Local,6.8422,81.8275,2000,60,0,0,0,0.0
1129,Hello Burger,Arugam Bay,Restaurant,Local,6.8405,81.828,1800,45,0,0,0,0.0
1130,Meena's Seafood Restaurant,Arugam Bay,Restaurant,Local,6.838,81.8295,3000,90,1,0,0,0.0
1131,Mama's Restaurant,Arugam Bay,Restaurant,Local,6.839,81.829,1500,60,0,0,0,0.0
1132,Gecko Restaurant,Arugam Bay,Restaurant,Cafe,6.843,81.8272,2200,60,0,0,0,0.0
1133,Beach Hut,Arugam Bay,Restaurant,Local,6.8375,81.83,1500,60,1,0,0,0.0
1134,Pizza Hub,Arugam Bay,Restaurant,Local,6.845,81.8265,2500,60,0,0,0,0.0
1135,Blue Ocean,Arugam Bay,Restaurant,Local,6.841,81.827,1800,60,0,0,0,0.0
1136,Sirisena Restaurant,Arugam Bay,Restaurant,Local,6.8365,81.831,1200,45,0,0,0,0.0
1137,Hangten Rooftop Restaurant,Arugam Bay,Restaurant,Fine Dining,6.84,81.8285,4000,90,1,0,0,0.0
1138,Seahorse Inn Restaurant,Arugam Bay,Restaurant,Local,6.846,81.826,2500,60,0,0,0,0.0
1139,Tom and Jerry,Arugam Bay,Restaurant,Local,6.8425,81.8275,1500,60,0,0,0,0.0
1140,Leaf and Vine,Arugam Bay,Restaurant,Cafe,6.8435,81.827,2000,60,0,0,0,0.0
1141,Safa Surf School,Arugam Bay,Activity,Fun-time,6.836,81.8325,4000,120,1,1,0,0.0
1142,Arugam Bay Surf Club,Arugam Bay,Activity,Fun-time,6.837,81.832,3500,120,1,1,0,0.0
1143,Pottuvil Lagoon Eco Safari,Arugam Bay,Activity,Leisure,6.883,81.815,3000,120,0,1,0,0.0
1144,Kumana Jeep Safari,Arugam Bay,Activity,Fun-time,6.516,81.65,15000,240,0,1,0,0.0
1145,Ecowave Travels Cooking Class,Arugam Bay,Activity,Workshops,6.875,81.825,3500,150,0,0,0,0.0
1146,Arugam Bay Friday Market,Arugam Bay,Activity,Shopping,6.878,81.829,0,60,0,0,0,0.0
1147,Hideaway Yoga Class,Arugam Bay,Activity,Leisure,6.844,81.827,2000,90,0,1,0,0.0
1148,Panama Village Tour,Arugam Bay,Activity,Leisure,6.76,81.8,2500,120,0,0,1,0.0
1149,Arugam Bay Ayurveda Spa,Arugam Bay,Activity,Leisure,6.842,81.826,5000,120,0,0,0,0.0
1150,Surfboard Shaping Workshop,Arugam Bay,Activity,Workshops,6.84,81.828,6000,180,1,0,0,0.0
1151,Nallur Kandaswamy Kovil,Jaffna,Landmark,Temple,9.6746,80.0305,0,60,0,0,1,1.0
1152,Jaffna Fort,Jaffna,Landmark,Historic,9.6615,79.9983,0,90,1,0,1,0.0
1153,Jaffna Public Library,Jaffna,Landmark,Historic,9.6626,80.0094,0,45,0,0,1,0.0
1154,Jaffna Archaeological Museum,Jaffna,Landmark,Museum,9.6698,80.021,200,60,0,0,1,0.0
1155,Casuarina Beach,Jaffna,Landmark,Beach,9.761,79.88,100,120,1,1,0,0.0
1156,Keerimalai Naguleswaram Kovil,Jaffna,Landmark,Temple,9.8142,80.0125,0,45,1,0,1,1.0
1157,Keerimalai Sacred Water Spring,Jaffna,Landmark,Nature,9.8145,80.0128,100,60,1,1,1,1.0
1158,Dambakola Patuna Sangamitta Temple,Jaffna,Landmark,Temple,9.8185,79.945,0,60,1,0,1,1.0
1159,Nagadeepa Purana Viharaya,Jaffna,Landmark,Temple,9.615,79.7735,0,60,1,0,1,1.0
1160,Nainativu Nagapooshani Amman Kovil,Jaffna,Landmark,Temple,9.617,79.774,0,60,1,0,1,1.0
1161,Point Pedro Lighthouse,Jaffna,Landmark,Monument,9.8335,80.2395,0,30,1,0,1,0.0
1162,Kandarodai Viharaya (Kadurugoda),Jaffna,Landmark,Temple,9.743,79.986,0,45,0,0,1,1.0
1163,Nilavarai Bottomless Well,Jaffna,Landmark,Nature,9.7525,80.0635,50,30,0,1,1,0.0
1164,Fort Hammenhiel,Jaffna,Landmark,Historic,9.728,79.845,0,60,1,0,1,0.0
1165,Delft Island Fort,Jaffna,Landmark,Historic,9.516,79.682,0,60,1,0,1,0.0
1166,Elephant Pass War Memorial,Jaffna,Landmark,Monument,9.5285,80.3955,0,45,0,1,1,0.0
1167,Jaffna Clock Tower,Jaffna,Landmark,Monument,9.6635,80.0135,0,15,0,0,1,0.0
1168,Old Park Jaffna,Jaffna,Landmark,Park,9.663,80.0185,0,45,0,1,1,0.0
1169,Subramaniam Park,Jaffna,Landmark,Park,9.6645,80.011,0,45,0,1,0,0.0
1170,Maruthanamadam Anjaneyar Temple,Jaffna,Landmark,Temple,9.7205,80.0225,0,30,0,0,0,1.0
1171,Selva Sannidhi Murugan Kovil,Jaffna,Landmark,Temple,9.809,80.17,0,45,0,1,0,1.0
1172,Charty Beach,Jaffna,Landmark,Beach,9.67,79.945,0,90,1,1,0,0.0
1173,Sangupiddy Bridge Viewpoint,Jaffna,Landmark,Viewpoint,9.57,80.2,0,30,1,1,0,0.0
1174,Delft Island Baobab Tree,Jaffna,Landmark,Nature,9.518,79.68,0,20,0,1,1,0.0
1175,Chundikulam National Park,Jaffna,Landmark,Park,9.485,80.56,2000,180,1,1,0,0.0
1176,Mangos Indian Veg,Jaffna,Restaurant,Local,9.672,80.0265,1500,60,0,0,0,0.0
1177,Malayan Cafe,Jaffna,Restaurant,Local,9.6655,80.0145,800,45,0,0,0,0.0
1178,Rio Ice Cream,Jaffna,Restaurant,Cafe,9.674,80.028,500,30,0,0,0,0.0
1179,Rolex Restaurant,Jaffna,Restaurant,Local,9.666,80.0135,1000,45,0,0,0,0.0
1180,Cosy Restaurant,Jaffna,Restaurant,Local,9.6675,80.018,1500,60,0,0,0,0.0
1181,Green Grass Hotel Restaurant,Jaffna,Restaurant,Fine Dining,9.6685,80.015,2500,90,0,0,0,0.0
1182,Jetwing Jaffna Dining,Jaffna,Restaurant,Fine Dining,9.6635,80.0105,4500,90,0,0,0,0.0
1183,Ammachi Traditional Food Center,Jaffna,Restaurant,Local,9.671,80.02,500,45,0,0,1,0.0
1184,Lingan Ice Cream,Jaffna,Restaurant,Cafe,9.6735,80.0275,500,30,0,0,0,0.0
1185,The Thinnai Amudham,Jaffna,Restaurant,Fine Dining,9.6845,80.0295,4000,90,0,0,0,0.0
1186,Tilko City Hotel Restaurant,Jaffna,Restaurant,Fine Dining,9.664,80.0115,3000,90,0,0,0,0.0
1187,Nallur Bhavan,Jaffna,Restaurant,Local,9.675,80.0295,1200,60,0,0,0,0.0
1188,Akshathai Jaffna,Jaffna,Restaurant,Local,9.665,80.013,1500,60,0,0,0,0.0
1189,Water's Edge Jaffna,Jaffna,Restaurant,Seafood,9.66,79.996,3000,90,1,0,0,0.0
1190,U.S. Hotel Restaurant,Jaffna,Restaurant,Local,9.667,80.0155,1800,60,0,0,0,0.0
1191,Jaffna Market Walk,Jaffna,Activity,Shopping,9.6655,80.0135,0,90,0,0,1,0.0
1192,Kurikadduwan Ferry Ride,Jaffna,Activity,Leisure,9.585,79.84,200,60,1,1,0,0.0
1193,Traditional Palmyrah Handicrafts,Jaffna,Activity,Workshops,9.668,80.02,1500,60,0,0,1,0.0
1194,Jaffna City Tuk Tuk Tour,Jaffna,Activity,Fun-time,9.6625,80.009,3500,120,0,0,1,0.0
1195,Jaffna Peninsula Cycling Tour,Jaffna,Activity,Leisure,9.665,80.015,2500,180,0,1,1,0.0
1196,Casuarina Beach Swimming,Jaffna,Activity,Leisure,9.7615,79.8805,100,120,1,1,0,0.0
1197,Jaffna Seafood Cooking Class,Jaffna,Activity,Workshops,9.684,80.029,4000,150,0,0,0,0.0
1198,Chundikulam Bird Watching,Jaffna,Activity,Leisure,9.4855,80.5605,2500,120,1,1,0,0.0
1199,Shopping at KKS Road,Jaffna,Activity,Shopping,9.6665,80.014,0,90,0,0,0,0.0
1200,Delft Island Wild Pony Spotting,Jaffna,Activity,Leisure,9.515,79.685,1500,120,1,1,1,0.0
1201,Ruhunu Maha Kataragama Devalaya,Kataragama,Landmark,Temple,6.4165,81.3331,0,120,0,0,1,1.0
1202,Kiri Vehera,Kataragama,Landmark,Temple,6.4215,81.3315,0,60,0,0,1,1.0
1203,Sella Kataragama Temple,Kataragama,Landmark,Temple,6.4398,81.3142,0,60,0,0,1,1.0
1204,Wedasiti Kanda,Kataragama,Landmark,Temple,6.3865,81.325,200,120,0,1,1,1.0
1205,Hambantota Salt Pans,Hambantota,Landmark,Viewpoint,6.1305,81.13,0,45,0,1,0,0.0
1206,Mirijjawila Botanical Garden,Hambantota,Landmark,Park,6.151,81.074,1500,120,0,1,0,0.0
1207,Martello Tower Hambantota,Hambantota,Landmark,Museum,6.1235,81.125,0,30,0,0,1,0.0
1208,Hambantota Beach,Hambantota,Landmark,Beach,6.1205,81.1215,0,90,1,1,0,0.0
1209,Ridiyagama Safari Park,Hambantota,Landmark,Park,6.2905,80.994,3000,180,0,1,0,0.0
1210,Mahinda Rajapaksa International Stadium,Hambantota,Landmark,Monument,6.3685,81.0315,0,60,0,0,0,0.0
1211,Bundala National Park,Hambantota,Landmark,Park,6.2052,81.2294,8000,240,0,1,0,0.0
1212,Kalametiya Bird Sanctuary,Hambantota,Landmark,Nature,6.09,80.95,0,180,1,1,0,0.0
1213,Ussangoda National Park,Hambantota,Landmark,Park,6.098,80.988,500,90,1,1,1,0.0
1214,Walawe River Mouth,Hambantota,Landmark,Nature,6.102,81.012,0,60,1,1,0,0.0
1215,Kataragama Museum,Kataragama,Landmark,Museum,6.4175,81.332,200,45,0,0,1,1.0
1216,Siva Devalaya Kataragama,Kataragama,Landmark,Temple,6.416,81.3335,0,30,0,0,1,1.0
1217,Theja Rama Viharaya,Kataragama,Landmark,Temple,6.414,81.334,0,30,0,0,0,1.0
1218,Hambantota Fishing Harbour,Hambantota,Landmark,Market,6.1245,81.126,0,60,1,0,0,0.0
1219,Ramba Viharaya,Hambantota,Landmark,Temple,6.2355,80.9664,0,60,0,0,1,1.0
1220,Karagan Lewaya,Hambantota,Landmark,Lake,6.135,81.11,0,60,0,1,0,0.0
1221,Tsunami Memorial Hambantota,Hambantota,Landmark,Monument,6.125,81.128,0,30,0,0,1,0.0
1222,Kataragama Suspension Bridge,Kataragama,Landmark,Monument,6.415,81.331,0,20,0,1,0,0.0
1223,Mahapelena Beach,Hambantota,Landmark,Beach,6.115,81.1,0,90,1,1,0,0.0
1224,Kochchigala Beach,Hambantota,Landmark,Beach,6.105,81.05,0,90,1,1,0,0.0
1225,Godawaya Ancient Port Ruins,Hambantota,Landmark,Historic,6.111,81.033,0,60,1,0,1,0.0
1226,Jade Green Hambantota,Hambantota,Restaurant,Local,6.126,81.122,1500,60,0,0,0,0.0
1227,The Oasis Restaurant,Hambantota,Restaurant,Fine Dining,6.127,81.12,3500,90,0,0,0,0.0
1228,Kataragama Rest House Dining,Kataragama,Restaurant,Local,6.413,81.3325,1800,60,0,0,0,0.0
1229,Bojunhala Shangri-La,Hambantota,Restaurant,Fine Dining,6.108,81.015,7500,120,0,0,0,0.0
1230,Peacock Beach Hotel Restaurant,Hambantota,Restaurant,Fine Dining,6.1255,81.1275,4500,90,1,0,0,0.0
1231,Sunflower Restaurant,Kataragama,Restaurant,Local,6.4155,81.33,1200,60,0,0,0,0.0
1232,Shanmugas Vegetarian Kataragama,Kataragama,Restaurant,Local,6.416,81.334,800,45,0,0,0,0.0
1233,Sri Lanka Food City Restaurant,Hambantota,Restaurant,Local,6.128,81.123,1000,45,0,0,0,0.0
1234,New Rest House Restaurant,Kataragama,Restaurant,Local,6.4145,81.3315,1500,60,0,0,0,0.0
1235,Ulhaiya Restaurant Shangri-La,Hambantota,Restaurant,Fine Dining,6.1085,81.0155,8000,120,1,0,0,0.0
1236,Sera Restaurant Shangri-La,Hambantota,Restaurant,Fine Dining,6.109,81.016,8500,120,0,0,0,0.0
1237,Kataragama Food Court,Kataragama,Restaurant,Local,6.414,81.332,1000,45,0,0,0,0.0
1238,Hasinthi Restaurant,Kataragama,Restaurant,Local,6.412,81.3305,1200,45,0,0,0,0.0
1239,Tissa Kataragama Food Cabana,Kataragama,Restaurant,Cafe,6.41,81.33,1500,60,0,0,0,0.0
1240,Gimhan Restaurant,Hambantota,Restaurant,Cafe,6.125,81.121,1800,60,0,0,0,0.0
1241,Safari at Ridiyagama,Hambantota,Activity,Fun-time,6.2905,80.994,6000,180,0,1,0,0.0
1242,Kataragama Pooja Experience,Kataragama,Activity,Leisure,6.4165,81.3331,0,90,0,0,1,1.0
1243,Bundala Bird Watching Safari,Hambantota,Activity,Leisure,6.2052,81.2294,10000,240,0,1,0,0.0
1244,Artisan Village Hambantota,Hambantota,Activity,Workshops,6.1082,81.0152,2000,90,0,0,1,0.0
1245,Gem Shopping Kataragama,Kataragama,Activity,Shopping,6.4135,81.333,0,60,0,0,0,0.0
1246,Kataragama Friday Market,Kataragama,Activity,Shopping,6.415,81.33,0,60,0,0,0,0.0
1247,Hambantota Dry Fish Market,Hambantota,Activity,Shopping,6.124,81.1265,0,45,1,0,0,0.0
1248,Kalametiya Boat Ride,Hambantota,Activity,Leisure,6.09,80.95,3500,120,0,1,0,0.0
1249,Salt Pan Harvesting Tour,Hambantota,Activity,Workshops,6.1305,81.13,1000,60,0,1,1,0.0
1250,Shangri-La Golf Experience,Hambantota,Activity,Leisure,6.11,81.0165,15000,240,1,1,0,0.0
1251,Kelaniya Raja Maha Vihara,Kelaniya,Landmark,Temple,6.9542,79.9158,0,60,0,0,1,1.0
1252,Manelwatta Temple,Kelaniya,Landmark,Temple,6.973,79.945,0,45,0,0,1,1.0
1253,Vidyalankara Pirivena,Kelaniya,Landmark,Temple,6.9697,79.9238,0,45,0,0,1,1.0
1254,Kelani River Bank Point,Kelaniya,Landmark,Viewpoint,6.953,79.911,0,30,0,1,0,0.0
1255,Guruge Nature Park,Ja-Ela,Landmark,Park,7.0422,79.8974,1500,180,0,1,0,0.0
1256,Muthurajawela Visitor Centre,Ja-Ela,Landmark,Nature,7.0855,79.8864,1000,120,0,1,1,0.0
1257,Ja-Ela Railway Station,Ja-Ela,Landmark,Historic,7.0805,79.8938,0,15,0,0,1,0.0
1258,Ekala Clock Tower,Ja-Ela,Landmark,Monument,7.078,79.912,0,15,0,0,1,0.0
1259,Preethipura Beach,Wattala,Landmark,Beach,6.994,79.8655,0,90,1,1,0,0.0
1260,Hamilton Canal Viewpoint,Wattala,Landmark,Historic,6.9922,79.871,0,30,0,1,1,0.0
1261,St. Anne's Church Wattala,Wattala,Landmark,Church,6.985,79.8845,0,30,0,0,1,1.0
1262,Crow Island Beach Park,Wattala,Landmark,Park,6.9749,79.869,0,60,1,1,0,0.0
1263,Hekitta Junction Monument,Wattala,Landmark,Monument,6.983,79.877,0,15,0,0,1,0.0
1264,Lunawa Lagoon,Moratuwa,Landmark,Lake,6.782,79.879,0,60,0,1,0,0.0
1265,Bolgoda Lake Viewpoint,Moratuwa,Landmark,Lake,6.795,79.9,0,60,0,1,0,0.0
1266,Holy Emmanuel Church,Moratuwa,Landmark,Church,6.775,79.8785,0,45,0,0,1,1.0
1267,Moratuwa Railway Station,Moratuwa,Landmark,Historic,6.7725,79.882,0,20,0,0,1,0.0
1268,St. Sebastian's Church,Moratuwa,Landmark,Church,6.783,79.875,0,30,0,0,1,1.0
1269,Panadura Beach,Panadura,Landmark,Beach,6.711,79.897,0,120,1,1,0,0.0
1270,Rankoth Viharaya,Panadura,Landmark,Temple,6.714,79.904,0,60,0,0,1,1.0
1271,Panadura Clock Tower,Panadura,Landmark,Monument,6.7155,79.907,0,15,0,0,1,0.0
1272,Sri Sugatha Maha Viharaya,Panadura,Landmark,Temple,6.718,79.915,0,45,0,0,1,1.0
1273,Keppetipola Monument,Panadura,Landmark,Monument,6.712,79.905,0,20,0,0,1,0.0
1274,Gorakana Bolgoda Resort Area,Panadura,Landmark,Viewpoint,6.735,79.91,0,60,0,1,0,0.0
1275,Panadura Fishery Harbour,Panadura,Landmark,Historic,6.708,79.898,0,45,1,0,1,0.0
1276,Macao Chinese Restaurant,Kelaniya,Restaurant,Fine Dining,6.952,79.92,3500,90,0,0,0,0.0
1277,Otha Cafe,Kelaniya,Restaurant,Cafe,6.955,79.918,1500,60,0,0,0,0.0
1278,Kelaniya Rest House,Kelaniya,Restaurant,Local,6.956,79.914,2000,60,0,0,0,0.0
1279,K-Zone Food Court Ja-Ela,Ja-Ela,Restaurant,Local,7.0785,79.892,1200,45,0,0,0,0.0
1280,The Fab Ja-Ela,Ja-Ela,Restaurant,Cafe,7.08,79.893,1000,30,0,0,0,0.0
1281,Blue Sky Restaurant,Ja-Ela,Restaurant,Local,7.082,79.891,1800,60,0,0,0,0.0
1282,The Fishery Restaurant,Wattala,Restaurant,Fine Dining,6.992,79.866,6000,120,1,0,0,0.0
1283,Al Maas Family Restaurant,Wattala,Restaurant,Local,6.9855,79.886,1500,60,0,0,0,0.0
1284,Dinemore Wattala,Wattala,Restaurant,Local,6.986,79.888,1800,60,0,0,0,0.0
1285,The Pizza Bakery Moratuwa,Moratuwa,Restaurant,Cafe,6.774,79.88,2500,60,0,0,0,0.0
1286,Caravan Fresh Moratuwa,Moratuwa,Restaurant,Cafe,6.78,79.878,1200,45,0,0,0,0.0
1287,K-Zone Moratuwa Food Court,Moratuwa,Restaurant,Local,6.781,79.877,1000,45,0,0,0,0.0
1288,Rantharu Restaurant,Panadura,Restaurant,Local,6.716,79.906,1500,60,0,0,0,0.0
